UUID,Titre,Publié,Promu en page d'accueil,Traduction,Exporter vers les extensions,Contexte(s),Language,Statut,Lien vers traduction l.d.o,Date de publication,Date de mise à jour
localize_glossary_translation_279_fr,table,1,0,tableau,1,,localize_glossary_languages_fr,VA,https://localize.drupal.org/translate/languages/fr/translate?search=table,1307284459,1446919567
localize_glossary_translation_277_fr,tab,1,0,onglet,1,,localize_glossary_languages_fr,AV,https://localize.drupal.org/translate/languages/fr/translate?search=tab,1307284459,1314823288
localize_glossary_translation_276_fr,system log,1,0,"journalisation du système, journal du système",1,,localize_glossary_languages_fr,AV,https://localize.drupal.org/translate/languages/fr/translate?search=system%20log,1307284459,1314823290
localize_glossary_translation_262_fr,spam,1,0,pourriel (spam),1,,localize_glossary_languages_fr,AV,https://localize.drupal.org/translate/languages/fr/translate?search=spam,1307284459,1314823290
localize_glossary_translation_261_fr,slug,1,0,identifiant machine,1,,localize_glossary_languages_fr,AV,https://localize.drupal.org/translate/languages/fr/translate?search=slug,1307284459,1314823290
localize_glossary_translation_260_fr,slot,1,0,créneau,1,,localize_glossary_languages_fr,AV,https://localize.drupal.org/translate/languages/fr/translate?search=slot,1307284459,1314823290
localize_glossary_translation_259_fr,skin,1,0,habillage,1,,localize_glossary_languages_fr,AV,https://localize.drupal.org/translate/languages/fr/translate?search=skin,1307284459,1314823290
localize_glossary_translation_258_fr,site-wide contact form,1,0,Formulaire de contact général,1,,localize_glossary_languages_fr,AV,https://localize.drupal.org/translate/languages/fr/translate?search=site-wide%20contact%20form,1307284459,1314823290
localize_glossary_translation_257_fr,sidebar,1,0,barre latérale,1,,localize_glossary_languages_fr,AV,https://localize.drupal.org/translate/languages/fr/translate?search=sidebar,1307284459,1314823290
localize_glossary_translation_256_fr,shortcut set,1,0,Ensemble de raccourcis,1,,localize_glossary_languages_fr,AV,https://localize.drupal.org/translate/languages/fr/translate?search=shortcut%20set,1307284459,1314823290
localize_glossary_translation_255_fr,SFTP,1,0,SFTP,1,,localize_glossary_languages_fr,AV,https://localize.drupal.org/translate/languages/fr/translate?search=SFTP,1307284459,1314823290
localize_glossary_translation_254_fr,see the online handbook entry for ,1,0,consulter la section [titre de la section] du manuel en ligne.,1,,localize_glossary_languages_fr,AV,https://localize.drupal.org/translate/languages/fr/translate?search=see%20the%20online%20handbook%20entry%20for,1307284459,1315122532
localize_glossary_translation_253_fr,setting,1,0,paramètre,1,,localize_glossary_languages_fr,VA,https://localize.drupal.org/translate/languages/fr/translate?search=setting,1307284459,1319488852
localize_glossary_translation_263_fr,specify (to),1,0,spécifier / préciser,1,,localize_glossary_languages_fr,AV,https://localize.drupal.org/translate/languages/fr/translate?search=specify%20%28to%29,1307284459,1314823290
localize_glossary_translation_264_fr,SSH,1,0,SSH,1,,localize_glossary_languages_fr,BL,https://localize.drupal.org/translate/languages/fr/translate?search=SSH,1307284459,1314823290
localize_glossary_translation_275_fr,string,1,0,chaîne (de caractères),1,,localize_glossary_languages_fr,AV,https://localize.drupal.org/translate/languages/fr/translate?search=string,1307284459,1314823290
localize_glossary_translation_274_fr,switcher,1,0,sélecteur,1,,localize_glossary_languages_fr,AV,https://localize.drupal.org/translate/languages/fr/translate?search=switcher,1307284459,1314823290
localize_glossary_translation_273_fr,switch (to),1,0,changer,1,,localize_glossary_languages_fr,VA,https://localize.drupal.org/translate/languages/fr/translate?search=switch%20%28to%29,1307284459,1314823290
localize_glossary_translation_272_fr,support,1,0,prise en charge / assistance technique,1,,localize_glossary_languages_fr,VA,https://localize.drupal.org/translate/languages/fr/translate?search=support,1307284459,1314823290
localize_glossary_translation_271_fr,submit,1,0,soumettre,1,,localize_glossary_languages_fr,AV,https://localize.drupal.org/translate/languages/fr/translate?search=submit,1307284459,1314823290
localize_glossary_translation_270_fr,subscription,1,0,abonnement,1,,localize_glossary_languages_fr,AV,https://localize.drupal.org/translate/languages/fr/translate?search=subscription,1307284459,1314823290
localize_glossary_translation_268_fr,sticky,1,0,épinglé (en haut des listes),1,,localize_glossary_languages_fr,AV,https://localize.drupal.org/translate/languages/fr/translate?search=sticky,1307284459,1314823290
localize_glossary_translation_267_fr,stay tuned !,1,0,Restez à l’écoute !,1,,localize_glossary_languages_fr,AV,https://localize.drupal.org/translate/languages/fr/translate?search=stay%20tuned%20%21,1307284459,1314823290
localize_glossary_translation_266_fr,status,1,0,statut / état,1,,localize_glossary_languages_fr,AV,https://localize.drupal.org/translate/languages/fr/translate?search=status,1307284459,1314823290
localize_glossary_translation_265_fr,status report,1,0,tableau de bord d'administration,1,,localize_glossary_languages_fr,VA,https://localize.drupal.org/translate/languages/fr/translate?search=status%20report,1307284459,1446919548
localize_glossary_translation_134_fr,issue (to),1,0,publier,1,,localize_glossary_languages_fr,AV,https://localize.drupal.org/translate/languages/fr/translate?search=issue%20%28to%29,1307284457,1314823290
localize_glossary_translation_135_fr,item,1,0,élément,1,,localize_glossary_languages_fr,VA,https://localize.drupal.org/translate/languages/fr/translate?search=item,1307284457,1551701116
localize_glossary_translation_136_fr,Jump to,1,0,Aller directement,1,,localize_glossary_languages_fr,VA,https://localize.drupal.org/translate/languages/fr/translate?search=Jump%20to,1307284457,1551701116
localize_glossary_translation_137_fr,KB,1,0,Ko,1,,localize_glossary_languages_fr,VA,https://localize.drupal.org/translate/languages/fr/translate?search=KB,1307284457,1551701116
localize_glossary_translation_132_fr,issue,1,0,publication [contexte édition] demande [contexte queue],1,,localize_glossary_languages_fr,VA,https://localize.drupal.org/translate/languages/fr/translate?search=issue,1307284457,1324071851
localize_glossary_translation_131_fr,invalid,1,0,invalide / non valide,1,,localize_glossary_languages_fr,VA,https://localize.drupal.org/translate/languages/fr/translate?search=invalid,1307284457,1551699982
localize_glossary_translation_130_fr,application installer,1,0,programme d'installation,1,,localize_glossary_languages_fr,VA,https://localize.drupal.org/translate/languages/fr/translate?search=application%20installer,1307284457,1324069969
localize_glossary_translation_129_fr,inline images,1,0,image intégrée,1,,localize_glossary_languages_fr,AV,https://localize.drupal.org/translate/languages/fr/translate?search=inline%20images,1307284457,1314823291
localize_glossary_translation_128_fr,ID,1,0,identifiant (ID),1,,localize_glossary_languages_fr,VA,https://localize.drupal.org/translate/languages/fr/translate?search=ID,1307284457,1551699936
localize_glossary_translation_127_fr,icon,1,0,icône,1,,localize_glossary_languages_fr,VA,https://localize.drupal.org/translate/languages/fr/translate?search=icon,1307284457,1551701116
localize_glossary_translation_138_fr,label,1,0,étiquette,1,,localize_glossary_languages_fr,VA,https://localize.drupal.org/translate/languages/fr/translate?search=label,1307284457,1324069505
localize_glossary_translation_139_fr,language,1,0,langue,1,,localize_glossary_languages_fr,VA,https://localize.drupal.org/translate/languages/fr/translate?search=language,1307284457,1551701116
localize_glossary_translation_140_fr,layout,1,0,mise en page,1,,localize_glossary_languages_fr,AV,https://localize.drupal.org/translate/languages/fr/translate?search=layout,1307284457,1314823291
localize_glossary_translation_149_fr,login/logout (to),1,0,se connecter / se déconnecter,1,,localize_glossary_languages_fr,VA,https://localize.drupal.org/translate/languages/fr/translate?search=login/logout%20%28to%29,1307284457,1551701116
localize_glossary_translation_148_fr,login (to),1,0,se connecter,1,,localize_glossary_languages_fr,VA,https://localize.drupal.org/translate/languages/fr/translate?search=login%20%28to%29,1307284457,1322067787
localize_glossary_translation_147_fr,log (to),1,0,journal / journaliser,1,,localize_glossary_languages_fr,VA,https://localize.drupal.org/translate/languages/fr/translate?search=log%20%28to%29,1307284457,1551701116
localize_glossary_translation_146_fr,locale,1,0,paramètre régional,1,,localize_glossary_languages_fr,VA,https://localize.drupal.org/translate/languages/fr/translate?search=locale,1307284457,1551701116
localize_glossary_translation_145_fr,live,1,0,"direct, en temps réel",1,,localize_glossary_languages_fr,VA,https://localize.drupal.org/translate/languages/fr/translate?search=live,1307284457,1551701116
localize_glossary_translation_144_fr,listed,1,0,listé,1,,localize_glossary_languages_fr,VA,https://localize.drupal.org/translate/languages/fr/translate?search=listed,1307284457,1551701116
